OMNIWeb Plus Browser Results

Listing for omni2 data from 20230101 to 20251225
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2024  26 18   6.7  -0.5   3.6  406.
2024  26 19   6.1  -1.9   3.9  396.
2024  26 20   5.9  -2.9   3.2  418.
2024  26 21   6.5  -4.0   1.2  475.
2024  26 22   6.0  -2.9   2.5  449.
2024  26 23   5.4  -2.6   5.0  439.
2024  27  0   5.4   1.0   6.0  420.
2024  27  1   5.2   0.2   5.8  403.
2024  27  2   5.8   1.3   4.6  401.
2024  27  3   5.8   2.6   3.9  401.
2024  27  4   5.7   0.8   4.1  404.
2024  27  5   5.6   0.6   4.8  398.
2024  27  6   5.5  -0.6   4.6  395.
2024  27  7   5.6  -0.9   4.7  369.
2024  27  8   5.9   0.1   4.4  373.
2024  27  9   6.2   0.2   4.4  367.
2024  27 10   6.4   0.0   4.8  368.
2024  27 11   6.5   1.8   4.9  363.
2024  27 12   6.1   1.6   4.5  359.
2024  27 13   6.2  -0.2   5.7  360.
2024  27 14   5.9  -0.0   5.7  348.
2024  27 15   5.6  -0.9   5.8  364.
2024  27 16   4.4   2.1   7.5  374.
2024  27 17   5.2   3.9   7.7  376.
2024  27 18   4.8   4.3   8.4  364.
2024  27 19   5.9   1.6   5.8  370.
2024  27 20   5.3   3.4   8.4  365.
2024  27 21   4.5   3.3  11.9  358.
2024  27 22   5.1   3.8  10.8  362.
2024  27 23   5.0   2.0   8.5  361.
2024  28  0   5.8   3.7   7.5  362.
2024  28  1   6.7   3.5   6.9  364.
2024  28  2   7.7   3.7   9.3  370.
2024  28  3   7.9   3.2  10.7  368.
2024  28  4   7.8   3.5  11.5  365.
2024  28  5   9.3   4.5   8.9  369.
2024  28  6   8.9   2.2  11.9  363.
2024  28  7   8.6  -1.4  13.8  360.
2024  28  8   9.8   3.4  10.3  361.
2024  28  9  10.2   0.7  10.4  361.
2024  28 10  11.3   0.7  14.8  374.
2024  28 11  10.0   8.0  12.1  367.
2024  28 12   9.0   6.1  11.5  379.
2024  28 13   9.2  -0.2   7.2  363.
2024  28 14  10.1   1.6   4.4  371.
2024  28 15  10.6  -0.0   4.4  387.
2024  28 16  10.8  -1.4   4.9  372.
2024  28 17  10.3  -3.8   4.9  369.
2024  28 18   8.6  -3.8   5.3  392.
2024  28 19   6.9  -3.3   6.4  411.
2024  28 20   7.0  -4.9   7.9  409.
2024  28 21   6.6   0.6   6.9  394.
2024  28 22   7.1  -2.5   6.8  405.
2024  28 23   7.4  -2.6   5.5  428.
2024  29  0   7.7  -2.5   5.2  462.
2024  29  1   7.5  -1.8   5.0  457.
2024  29  2   7.2   1.4   4.8  456.
2024  29  3   7.0  -0.0   4.0  449.
2024  29  4   6.4   2.9   4.5  459.
2024  29  5   6.9   2.2   4.3  449.
2024  29  6   6.8   0.1   3.2  434.
2024  29  7   5.8  -0.7   4.9  400.
2024  29  8   3.7   1.0   6.6  383.
2024  29  9   4.6   3.3   5.6  373.
2024  29 10   5.8   0.7   3.7  358.
2024  29 11   5.8  -1.4   3.6  349.
2024  29 12   6.3   0.5   5.4  362.
2024  29 13   6.3   0.2   7.1  391.
2024  29 14   6.3   0.7   4.7  432.
2024  29 15   6.3   2.6   5.0  423.
2024  29 16   6.3  -1.6   4.5  419.
2024  29 17   6.6   1.7   4.7  408.
2024  29 18   6.6  -0.9   4.4  385.
2024  29 19   6.2  -2.6   4.8  413.
2024  29 20   6.0  -2.4   4.6  429.
2024  29 21   4.7  -0.0   5.4  459.
2024  29 22   5.2  -0.0   5.3  468.
2024  29 23   4.5  -1.7   5.3  469.
2024  30  0   4.8   0.7   5.0  471.
2024  30  1   5.1   0.3   4.7  467.
2024  30  2   4.5  -2.2   4.6  465.
2024  30  3   4.8   0.3   4.7  467.
2024  30  4   5.1  -2.4   4.3  472.
2024  30  5   5.5  -3.4   3.6  487.
2024  30  6   5.3  -3.2   3.8  474.
2024  30  7   5.5  -2.1   3.6  483.
2024  30  8   5.4  -2.5   3.8  480.
2024  30  9   5.2   0.0   3.6  465.
2024  30 10   5.1   1.6   3.5  458.
2024  30 11   4.2  -1.1   4.1  460.
2024  30 12   4.0   1.5   4.2  461.
2024  30 13   3.9   0.8   4.4  469.
2024  30 14   3.7   1.0   4.1  468.
2024  30 15   4.3  -0.3   4.0  470.
2024  30 16   4.5  -1.0   3.7  479.
2024  30 17   4.6  -1.6   3.7  473.
2024  30 18   4.4  -1.0   3.8  465.
2024  30 19   4.6  -0.6   3.8  467.
2024  30 20   4.0  -2.0   3.8  466.
2024  30 21   3.9  -1.6   4.2  471.
2024  30 22   3.9  -1.4   4.3  470.
2024  30 23   4.2  -0.4   4.1  465.
2024  31  0   3.8   0.5   4.1  460.
2024  31  1   3.9  -2.2   3.9  462.
2024  31  2   3.4  -1.8   3.7  454.
2024  31  3   3.1   1.2   3.7  458.
2024  31  4   3.3  -0.8   3.7  453.
2024  31  5   3.1  -0.6   3.6  443.
2024  31  6   3.2   0.3   3.4  439.
2024  31  7   3.1  -1.2   3.3  452.
2024  31  8   3.7  -1.9   3.0  450.
2024  31  9   3.4  -1.0   3.1  451.
2024  31 10   3.9  -0.4   3.1  430.
2024  31 11   3.6   1.8   3.1  415.
2024  31 12   3.9  -0.5   3.4  412.
2024  31 13   3.3  -1.5   3.0  418.
2024  31 14   3.3  -0.7   3.2  417.
2024  31 15   3.2  -0.7   3.3  411.
2024  31 16   3.0  -1.2   3.2  405.
2024  31 17   3.0  -0.8   2.9  413.
2024  31 18   3.4  -2.2   2.9  422.
2024  31 19   3.1  -2.4   2.9  411.
2024  31 20   3.1  -1.5   3.1  398.
2024  31 21   3.3  -1.5   2.9  388.
2024  31 22   3.3  -1.1   2.9  383.
2024  31 23   3.4  -0.8   3.1  383.
2024  32  0   3.6  -0.9   3.3  381.
2024  32  1   3.8  -0.4   3.4  382.
2024  32  2   3.7   0.7   3.4  377.
2024  32  3   3.8  -0.3   3.4  375.
2024  32  4   3.8  -1.1   3.4  382.
2024  32  5   4.1   0.3   3.0  368.
2024  32  6   6.4   0.3   5.6  405.
2024  32  7   6.0   0.7   7.4  421.
2024  32  8   6.4  -3.0   9.4  438.
2024  32  9   7.7  -2.7   9.1  438.
2024  32 10   6.1  -0.2   8.5  418.
2024  32 11   4.7  -1.1   8.2  425.
2024  32 12   4.8  -1.6   7.4  412.
2024  32 13   4.1  -1.5   7.0  393.
2024  32 14   4.2  -1.3   6.6  385.
2024  32 15   3.7   0.4   5.6  380.
2024  32 16   3.0  -1.8   6.3  384.
2024  32 17   3.7  -2.6   5.3  385.
2024  32 18   3.7  -2.0   5.0  378.
2024  32 19   4.0  -2.4   4.9  374.
2024  32 20   4.2  -1.7   4.8  368.
2024  32 21   4.2  -2.0   4.9  362.
2024  32 22   4.1  -0.7   4.5  360.
2024  32 23   4.0  -1.1   4.5  357.
2024  33  0   3.8  -0.4   4.2  353.
2024  33  1   3.7  -0.1   3.9  352.
2024  33  2   3.4   0.3   3.7  351.
2024  33  3   3.1  -0.3   3.8  351.
2024  33  4   3.2  -2.5   4.0  355.
2024  33  5   3.3  -2.8   4.6  358.
2024  33  6   3.4  -1.0   4.6  360.
2024  33  7   3.5  -0.6   4.5  358.
2024  33  8   3.4  -1.7   4.5  352.
2024  33  9   3.0  -1.9   4.6  348.
2024  33 10   2.7  -1.2   4.6  345.
2024  33 11   2.9  -2.3   4.6  346.
2024  33 12   2.7  -1.8   4.7  343.
2024  33 13   2.0  -1.2   5.1  335.
2024  33 14   2.5  -0.7   5.1  332.
2024  33 15   2.4   0.2   5.2  335.
2024  33 16   2.2  -0.3   5.1  332.
2024  33 17   2.4   1.1   5.2  332.
2024  33 18   2.4   1.3   5.2  333.
2024  33 19   2.5   1.5   5.0  327.
2024  33 20   2.7   1.6   4.8  326.
2024  33 21   2.2  -1.1   5.2  327.
2024  33 22   3.0   0.3   4.9  327.
2024  33 23   1.7   0.8   4.9  326.
2024  34  0   1.4  -0.0   5.5  322.
2024  34  1   2.7  -1.6   5.3  325.
2024  34  2   2.5  -1.5   5.5  320.
2024  34  3   3.3  -1.6   5.1  325.
2024  34  4   3.4  -1.7   5.3  323.
2024  34  5   3.0  -1.0   5.5  320.
2024  34  6   3.6  -0.8   5.2  320.
2024  34  7   3.7  -1.9   5.2  318.
2024  34  8   3.5  -1.1   5.7  319.
2024  34  9   3.3  -1.2   5.9  314.
2024  34 10   3.2  -2.1   7.0  314.
2024  34 11   3.7  -2.7   6.4  317.
2024  34 12   3.6  -1.8   7.1  314.
2024  34 13   3.5  -1.7   7.3  314.
2024  34 14   3.6  -1.6   8.3  314.
2024  34 15   3.4  -0.9   7.9  317.
2024  34 16   2.8  -1.7   8.1  320.
2024  34 17   3.2  -0.6   7.7  323.
2024  34 18   3.9  -0.2   6.8  323.
2024  34 19   3.8  -0.3   7.1  320.
2024  34 20   4.2  -0.6   7.5  321.
2024  34 21   4.5  -2.0   8.2  323.
2024  34 22   3.3  -2.3  11.1  327.
2024  34 23   3.7  -2.1  12.5  327.
2024  35  0   3.5  -1.5  13.5  322.
2024  35  1   3.9   0.7  15.5  320.
2024  35  2   4.8  -0.3  15.6  315.
2024  35  3   4.7  -0.9  16.3  316.
2024  35  4   4.3   2.2  16.7  320.
2024  35  5   5.0  -1.8  12.8  327.
2024  35  6   5.9  -0.7  11.1  332.
2024  35  7   5.3   1.8  10.4  330.
2024  35  8   4.9   1.2  11.8  323.
2024  35  9   4.6   1.3  12.3  316.
2024  35 10   5.2   0.5  13.3  320.
2024  35 11   7.2   2.7  10.8  338.
2024  35 12   8.5   7.6   5.9  353.
2024  35 13   7.7   7.0   5.1  362.
2024  35 14   7.3   4.8   5.1  380.
2024  35 15   7.3   4.4   4.8  383.
2024  35 16   7.7   0.7   6.0  386.
2024  35 17   7.4  -2.5   8.1  389.
2024  35 18   7.1   0.1   6.9  398.
2024  35 19   6.6  -0.0   6.8  395.
2024  35 20   6.1  -1.1   7.2  397.
2024  35 21   6.3  -5.1   7.3  401.
2024  35 22   6.8   4.0   6.5  389.
2024  35 23   6.7   2.6   6.9  370.
2024  36  0   6.8   4.2   7.3  381.
2024  36  1   6.7   4.2   7.3  384.
2024  36  2   6.4   1.8   7.3  392.
2024  36  3   6.6   2.6   6.6  379.
2024  36  4   6.6   3.7   5.8  382.
2024  36  5   6.5   0.1   5.5  379.
2024  36  6   6.6   0.7   6.1  385.
2024  36  7   6.9   0.9   5.5  370.
2024  36  8   6.7   3.8   6.1  389.
2024  36  9   6.8   5.0   6.7  388.
2024  36 10   7.1   3.7   6.5  377.
2024  36 11   7.7   0.0   6.8  376.
2024  36 12   8.4  -2.8   6.8  375.
2024  36 13   8.8   2.0   7.0  360.
2024  36 14   9.5   4.1   7.6  367.
2024  36 15   9.4   6.0   7.6  375.
2024  36 16   9.4   5.8   9.0  364.
2024  36 17   9.7   0.6   9.2  402.
2024  36 18   8.7   1.0   7.3  408.
2024  36 19   7.9   5.1   8.3  426.
2024  36 20   8.5   6.1   7.6  413.
2024  36 21   9.1   7.8   7.2  440.
2024  36 22   8.9   3.8   7.3  431.
2024  36 23   8.8  -0.3   6.8  434.
2024  37  0   8.5   4.3   5.8  453.
2024  37  1   8.8   6.6   5.2  492.
2024  37  2   7.8   0.4   5.4  464.
2024  37  3   7.5   2.2   5.3  482.
2024  37  4   8.2   1.8   4.3  487.
2024  37  5   8.4   0.4   3.9  484.
2024  37  6   7.8   3.8   3.6  489.
2024  37  7   7.3   5.1   4.4  511.
2024  37  8   6.9   1.7   4.4  485.
2024  37  9   7.6   1.3   3.4  521.
2024  37 10   7.2   1.6   2.7  543.
2024  37 11   6.1   0.9   3.1  497.
2024  37 12   6.3   1.1   3.1  494.
2024  37 13   7.4   0.2   3.0  503.
2024  37 14   7.1   0.6   3.0  497.
2024  37 15   6.6   3.0   2.6  509.
2024  37 16   6.6  -0.0   2.3  497.
2024  37 17   7.6  -2.1   1.8  462.
2024  37 18   7.8   1.0   1.7  452.
2024  37 19   6.9   3.0   2.2  460.
2024  37 20   6.5   2.2   1.4  448.
2024  37 21   6.1   3.7   1.4  467.
2024  37 22   5.7   3.3   1.5  479.
2024  37 23   5.6   2.3   1.8  467.
2024  38  0   5.7   0.3   1.4  449.
2024  38  1   5.7   0.4   1.3  428.
2024  38  2   5.5   0.4   1.5  429.
2024  38  3   5.3   1.4   1.3  446.
2024  38  4   5.3   0.7   1.5  450.
2024  38  5   5.2   1.0   1.6  464.
2024  38  6   5.1   0.4   1.5  453.
2024  38  7   5.3   1.3   1.8  467.
2024  38  8   5.3  -0.4   1.6  445.
2024  38  9   4.9   0.8   1.6  452.
2024  38 10   4.8  -0.7   1.8  477.
2024  38 11   4.6  -0.6   1.5  456.
2024  38 12   4.6  -2.1   1.6  467.
2024  38 13   4.6  -0.8   1.7  479.
2024  38 14   4.5   1.3   1.6  475.
2024  38 15   4.3   1.4   1.6  492.
2024  38 16   4.5   0.3   1.4  464.
2024  38 17   4.4   1.6   1.5  479.
2024  38 18   4.3   1.2   1.7  456.
2024  38 19   4.2   0.4   1.6  486.
2024  38 20   4.0   0.8   1.3  455.
2024  38 21   4.0   1.6   1.5  478.
2024  38 22   4.0   1.8   1.5  476.
2024  38 23   3.9   1.5   1.3  462.
2024  39  0   3.7  -0.0   1.5  462.
2024  39  1   3.9   0.1   1.6  479.
2024  39  2   4.1   0.7   1.5  497.
2024  39  3   4.0   1.1   1.6  509.
2024  39  4   4.2   0.0   1.6  501.
2024  39  5   4.1   0.8   1.6  482.
2024  39  6   3.9  -0.6   1.6  482.
2024  39  7   3.8  -0.0   1.5  465.
2024  39  8   3.9  -1.8   1.7  465.
2024  39  9   3.7   0.4   1.6  448.
2024  39 10   4.1  -0.6   1.2  422.
2024  39 11   4.2  -1.3   1.2  425.
2024  39 12   4.3  -2.6   1.2  444.
2024  39 13   4.5  -3.2   1.3  455.
2024  39 14   3.8  -0.6   1.6  454.
2024  39 15   3.5  -0.3   1.8  446.
2024  39 16   4.0  -1.7   1.9  440.
2024  39 17   4.1  -1.8   1.9  441.
2024  39 18   3.6   1.4   2.1  441.
2024  39 19   3.5   2.1   2.1  457.
2024  39 20   5.1   3.2   3.1  482.
2024  39 21   4.7   3.7   3.1  463.
2024  39 22   4.6   3.4   2.8  462.
2024  39 23   4.5   1.7   2.4  471.
2024  40  0   4.7   3.1   1.7  456.
2024  40  1   4.0   0.7   1.6  470.
2024  40  2   4.0  -0.3   0.9  463.
2024  40  3   3.6   0.5   0.9  461.
2024  40  4   3.6   0.6   1.1  461.
2024  40  5   3.7  -0.4   1.2  462.
2024  40  6   3.5  -0.7   1.1  459.
2024  40  7   3.2   0.3   1.3  469.
2024  40  8   3.5   0.1   1.2  469.
2024  40  9   3.5   1.9   1.6  458.
2024  40 10   3.3  -0.7   2.1  449.
2024  40 11   3.2  -1.5   2.4  443.
2024  40 12   3.3  -0.7   2.3  440.
2024  40 13   3.4   1.2   2.3  435.
2024  40 14   3.6   1.0   2.1  424.
2024  40 15   3.5   1.9   2.4  416.
2024  40 16   2.9   1.6   3.3  413.
2024  40 17   2.6   1.8   4.1  407.
2024  40 18   3.0   2.1   4.7  401.
2024  40 19   4.2   1.7   5.6  397.
2024  40 20   5.3   2.1   7.0  400.
2024  40 21   6.2   4.2  12.6  408.
2024  40 22   6.8   5.4  14.4  400.
2024  40 23   7.6   5.2   1.9  406.
2024  41  0   5.7   4.8   3.3  414.
2024  41  1   5.7   4.5   3.3  413.
2024  41  2   5.7   5.5   2.9  417.
2024  41  3   2.9   2.0   5.1  417.
2024  41  4   3.6   1.8   8.5  418.
2024  41  5   3.4   1.8  10.3  398.
2024  41  6   3.3  -0.4   9.1  404.
2024  41  7   2.2   0.9  10.6  408.
2024  41  8   3.6   2.0  10.5  396.
2024  41  9   4.8   2.3   9.2  383.
2024  41 10   6.0  -1.9   4.0  368.
2024  41 11   5.3  -2.6   4.5  361.
2024  41 12   3.8  -3.2   7.7  358.
2024  41 13   4.2  -1.5   7.3  354.
2024  41 14   3.2   0.9   7.8  363.
2024  41 15   3.8   1.2   7.0  376.
2024  41 16   4.0   0.5   6.8  372.
2024  41 17   3.2   1.8   9.2  368.
2024  41 18   3.0   1.1   8.4  360.
2024  41 19   4.3   1.1   7.6  361.
2024  41 20   3.7   0.3   7.9  353.
2024  41 21   3.4  -0.4   9.2  347.
2024  41 22   3.4   0.4   8.4  346.
2024  41 23   3.7   2.1   9.5  349.
2024  42  0   4.1   2.7  13.7  351.
2024  42  1   3.7   2.2  18.1  357.
2024  42  2  12.0   3.8  17.1  400.
2024  42  3  14.8  -7.3   5.4  418.
2024  42  4  12.1  -7.4   1.9  450.
2024  42  5  10.8  -6.8   1.5  541.
2024  42  6   8.0  -0.6   1.9  609.
2024  42  7   5.0   1.7   2.8  732.
2024  42  8   6.3  -1.9   1.5  729.
2024  42  9   7.1   0.2   0.8  628.
2024  42 10   7.0  -4.0   0.9  721.
2024  42 11   6.2   1.9   1.2  628.
2024  42 12   5.9   5.0   1.2  592.
2024  42 13   5.6   3.9   0.5  621.
2024  42 14   7.5   4.9   0.4  590.
2024  42 15   6.7   2.3   0.5  608.
2024  42 16   6.6  -0.4   0.6  562.
2024  42 17   6.2   0.7   0.4  571.
2024  42 18   6.1  -0.4   0.6  529.
2024  42 19   6.4  -0.4   0.6  526.
2024  42 20   6.8  -1.4   0.6  528.
2024  42 21   6.7  -2.4   0.8  539.
2024  42 22   6.4  -0.9   0.7  517.
2024  42 23   6.7  -1.7   0.7  532.
2024  43  0   7.2   0.9   0.5  545.
2024  43  1   7.0  -1.5   0.5  527.
2024  43  2   6.9  -0.7   0.9  529.
2024  43  3   6.5  -0.5   1.1  516.
2024  43  4   5.8   0.0   1.8  515.
2024  43  5   5.8   1.4   1.9  521.
2024  43  6   5.6   0.7   2.0  483.
2024  43  7   5.2   3.5   2.0  495.
2024  43  8   5.3   3.8   1.9  491.
2024  43  9   5.1   3.9   1.9  472.
2024  43 10   5.2   3.4   1.5  483.
2024  43 11   4.7   3.3   1.3  516.
2024  43 12   4.5   2.9   1.4  517.
2024  43 13   4.6   3.2   1.4  499.
2024  43 14   4.4   2.2   1.7  483.
2024  43 15   4.4   3.6   1.9  480.
2024  43 16   3.7   1.9   1.9  480.
2024  43 17   4.5   3.2   2.3  482.
2024  43 18   4.1   3.1   2.0  477.
2024  43 19   3.4   2.6   2.4  456.
2024  43 20   3.3   2.2   2.3  458.
2024  43 21   2.9   1.2   2.5  459.
2024  43 22   2.8   0.3   2.5  450.
2024  43 23   2.8   0.4   2.7  446.
2024  44  0   2.8   1.3   2.8  450.
2024  44  1   2.9   1.5   2.9  444.
2024  44  2   3.8  -0.5   3.4  456.
2024  44  3   5.7  -1.7   2.8  418.
2024  44  4   5.8  -2.1   4.6  460.
2024  44  5   5.1  -2.8   4.5  453.
2024  44  6   5.5   0.2   5.1  461.
2024  44  7   5.7  -1.0   6.2  452.
2024  44  8   5.6  -3.7   4.7  446.
2024  44  9   4.6  -0.1   6.4  441.
2024  44 10   3.9  -3.0   5.4  433.
2024  44 11   4.6  -3.1   3.7  417.
2024  44 12   4.3  -3.9   4.0  421.
2024  44 13   4.4  -4.0   4.0  410.
2024  44 14   4.9  -4.9   4.9  413.
2024  44 15   5.3  -5.0   4.8  404.
2024  44 16   5.2  -4.0   6.2  413.
2024  44 17   5.1  -2.9   6.8  409.
2024  44 18   4.9  -2.2   6.9  405.
2024  44 19   4.6   0.6   6.3  400.
2024  44 20   4.3   0.4   7.7  396.
2024  44 21   4.4  -2.6   8.4  394.
2024  44 22   5.3  -3.5   5.9  395.
2024  44 23   5.4  -0.4   7.3  406.
2024  45  0   6.0   0.7   6.9  416.
2024  45  1   6.4   0.0   2.7  408.
2024  45  2   6.7  -3.2   2.5  401.
2024  45  3   6.9  -2.9   1.4  387.
2024  45  4   6.8   1.1   1.8  389.
2024  45  5   6.9  -0.9   1.5  396.
2024  45  6   7.1  -0.2   1.8  383.
2024  45  7   7.1  -1.7   1.2  357.
2024  45  8   6.7   0.5   1.6  372.
2024  45  9   6.7   2.1   1.6  455.
2024  45 10   6.4   1.6   1.4  441.
2024  45 11   6.4   4.4   1.5  438.
2024  45 12   6.4   4.8 999.9 9999.
2024  45 13   6.3   2.9 999.9 9999.
2024  45 14   6.1   3.2   1.6  461.
2024  45 15   5.9   1.2   1.8  452.
2024  45 16   5.4   1.4   1.7  437.
2024  45 17   5.4   1.2   1.7  424.
2024  45 18   5.5   3.9   1.7  439.
2024  45 19   5.3   4.8   1.8  429.
2024  45 20   5.5   4.4   1.7  437.
2024  45 21   5.6   4.2   1.6  440.
2024  45 22   5.9   3.4   2.2  421.
2024  45 23   8.3   5.9   3.3  455.
2024  46  0   8.8   5.2   5.0  452.
2024  46  1   8.5   2.9   7.0  446.
2024  46  2   7.1   3.5   6.7  466.
2024  46  3   6.9   1.2   5.6  465.
2024  46  4   6.9   0.5   5.1  460.
2024  46  5   6.2   1.0   4.4  443.
2024  46  6   6.2   0.7   4.7  409.
2024  46  7   5.5   1.4   4.2  428.
2024  46  8   4.8  -1.4   3.8  376.
2024  46  9   5.2   1.2   4.0  380.
2024  46 10   5.7  -0.2   3.5  375.
2024  46 11   5.8  -0.6   3.1  376.
2024  46 12   6.2  -2.0   2.5  373.
2024  46 13   5.6  -0.7   2.4  373.
2024  46 14   5.4   1.1   2.8  380.
2024  46 15   5.6   2.3   3.0  397.
2024  46 16   5.7   3.1   3.1  410.
2024  46 17   5.5   1.9   2.9  404.
2024  46 18   5.0  -2.3 999.9 9999.
2024  46 19   4.6   2.9 999.9 9999.
2024  46 20   4.7   1.1 999.9 9999.
2024  46 21   5.0  -1.1   1.6  366.
2024  46 22   5.1  -0.6   2.2  377.
2024  46 23   5.2  -0.6   2.5  380.
2024  47  0   5.2   1.5   2.6  384.
2024  47  1   5.5  -0.6   2.6  374.
2024  47  2   5.4  -1.4   2.4  371.
2024  47  3   5.4  -0.6   2.3  374.
2024  47  4   5.5  -0.2   2.3  375.
2024  47  5   5.4  -0.6   2.1  377.
2024  47  6   5.7   1.9   3.0  389.
2024  47  7   5.5   1.9   3.0  390.
2024  47  8   5.2   2.0   3.9  403.
2024  47  9   3.9   2.1   4.5  393.
2024  47 10   5.2   1.3   4.3  403.
2024  47 11   6.6   1.3   8.0  413.
2024  47 12   8.6   1.6   8.2  409.
2024  47 13   8.9   3.8   9.1  403.
2024  47 14   8.1   3.8   9.2  398.
2024  47 15   8.1   8.0   4.3  392.
2024  47 16   7.8   7.7   3.6  387.
2024  47 17   7.3   7.0   3.7  384.
2024  47 18   6.8   5.9   4.9  369.
2024  47 19   6.0   5.5   5.4  372.
2024  47 20   6.1   5.3   5.3  383.
2024  47 21   6.1   3.8   4.4  373.
2024  47 22   6.2  -0.3   3.5  388.
2024  47 23   5.4   1.8   3.7  380.
2024  48  0   4.7  -0.1   3.5  381.
2024  48  1   5.2  -1.6   3.6  376.
2024  48  2   5.3   1.3   4.1  367.
2024  48  3   5.7   2.0   3.9  362.
2024  48  4   5.8   3.4   3.3  353.
2024  48  5   5.7   3.8   3.0  357.
2024  48  6   5.4   2.5   3.2  344.
2024  48  7   5.3   1.6   3.1  341.
2024  48  8   4.1   0.5   3.8  339.
2024  48  9   4.5   0.1   4.6  340.
2024  48 10   4.5  -3.1   5.1  336.
2024  48 11   4.2  -2.9   5.5  328.
2024  48 12   4.8  -3.4   4.6  324.
2024  48 13   4.9  -4.0   5.4  328.
2024  48 14   4.9  -0.8   5.3  318.
2024  48 15   5.2  -0.6   5.3  315.
2024  48 16   5.2  -1.3   5.3  311.
2024  48 17   5.3  -1.7   5.3  307.
2024  48 18   5.5  -1.7   5.3  306.
2024  48 19   6.0  -1.5   5.7  308.
2024  48 20   6.8  -4.6   7.0  325.
2024  48 21   7.0  -2.1   7.4  326.
2024  48 22   8.1  -4.6   6.0  343.
2024  48 23   8.2  -3.7   6.4  349.
2024  49  0   7.7  -2.6   6.0  343.
2024  49  1   7.7  -4.4   6.9  336.
2024  49  2   8.1  -2.8   5.0  339.
2024  49  3   7.9  -2.7   4.6  321.
2024  49  4   8.0  -3.7   4.1  315.
2024  49  5   7.7  -2.3   4.8  317.
2024  49  6   7.5  -1.7   4.8  321.
2024  49  7   7.1  -2.0   4.5  316.
2024  49  8   7.0  -2.2   4.1  314.
2024  49  9   6.8  -1.7   4.4  311.
2024  49 10   6.5  -2.1   4.1  309.
2024  49 11   6.2  -4.0   4.5  326.
2024  49 12   5.9   2.9   4.5  327.
2024  49 13   6.2   2.5   3.7  319.
2024  49 14   6.2   0.4   3.5  313.
2024  49 15   6.3   0.7   4.4  311.
2024  49 16   6.4   0.2   4.3  308.
2024  49 17   6.3  -0.6   3.4  302.
2024  49 18   5.9  -2.5   3.3  303.
2024  49 19   5.2  -2.7   3.5  305.
2024  49 20   4.9  -0.3   3.5  303.
2024  49 21   4.7   0.2   3.6  307.
2024  49 22   4.7  -1.3   3.5  307.
2024  49 23   4.6   0.5   3.3  304.
2024  50  0   4.3  -0.0   3.9  312.
2024  50  1   4.1   0.3   3.9  310.
2024  50  2   4.0   1.9   3.6  304.
2024  50  3   4.0   1.4   3.3  299.
2024  50  4   4.0   1.3   3.1  299.
2024  50  5   3.9   1.1   3.5  298.
2024  50  6   3.6   0.9   3.9  289.
2024  50  7   3.5   1.1   4.0  289.
2024  50  8   3.5  -0.3   3.6  284.
2024  50  9   3.3   0.3   3.8  285.
2024  50 10   3.4  -0.2   3.7  283.
2024  50 11   3.4  -0.8   4.0  282.
2024  50 12   3.5  -1.8   4.5  281.
2024  50 13   3.4  -2.2   4.8  282.
2024  50 14   3.0  -2.6   5.0  291.
2024  50 15   3.5  -2.1   4.8  291.
2024  50 16   3.2  -2.3   5.5  286.
2024  50 17   3.4  -1.4   6.0  288.
2024  50 18   3.4  -1.6   6.4  287.
2024  50 19   3.6  -2.0   6.9  284.
2024  50 20   4.0  -2.5   7.6  290.
2024  50 21   3.9  -1.6   8.4  295.
2024  50 22   4.4  -3.6   8.1  294.
2024  50 23   5.0  -4.8   8.1  294.
2024  51  0   4.5  -2.7   9.8  291.
2024  51  1   4.4  -0.2   7.9  286.
2024  51  2   4.5   0.8   5.9  278.
2024  51  3   4.5   0.2   5.6  275.
2024  51  4   4.3  -1.2   6.6  278.
2024  51  5   4.3  -2.3   8.7  288.
2024  51  6   4.3  -1.9   8.6  288.
2024  51  7   4.3  -3.9   8.8  287.
2024  51  8   5.1  -3.4   7.3  310.
2024  51  9   5.9  -3.2   5.8  306.
2024  51 10   6.2  -4.7   7.3  309.
2024  51 11   7.3  -5.8   9.3  308.
2024  51 12   6.8  -4.0  11.2  309.
2024  51 13   6.8  -5.2  12.2  318.
2024  51 14   7.6  -7.2  10.5  310.
2024  51 15   7.5  -6.8  10.4  309.
2024  51 16   7.5  -6.9  10.9  307.
2024  51 17   6.9  -2.1   8.3  287.
2024  51 18   7.1  -1.6   7.9  279.
2024  51 19   7.5  -2.7   8.5  281.
2024  51 20   8.4  -1.7   7.7  287.
2024  51 21   8.7  -2.5   7.0  278.
2024  51 22   8.5  -0.9   8.0  284.
2024  51 23   8.5   0.1   8.3  286.
2024  52  0   8.9   1.7   7.2  282.
2024  52  1   8.9   3.2   7.6  281.
2024  52  2   8.7   2.9   8.7  284.
2024  52  3   8.4   3.1   9.4  280.
2024  52  4   8.4   3.5   9.8  285.
2024  52  5   8.5   5.1  10.4  285.
2024  52  6   8.6   6.5  10.3  284.
2024  52  7   8.2   6.9  10.2  287.
2024  52  8   7.7   3.8  11.5  289.
2024  52  9   7.5   4.4  11.2  298.
2024  52 10   7.5   6.8   9.7  307.
