OMNIWeb Plus Browser Results

Listing for omni2 data from 20180101 to 20251225
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2019  16  0   5.4   1.9   6.4  405.
2019  16  1   5.1   0.7   6.5  400.
2019  16  2   5.1  -1.4   7.1  400.
2019  16  3   5.5  -1.7   6.7  395.
2019  16  4   5.4  -1.4   6.5  391.
2019  16  5   5.1   0.1   6.6  387.
2019  16  6   4.8  -1.6   6.5  383.
2019  16  7   4.7  -2.3   7.3  378.
2019  16  8   5.0   1.3   7.8  381.
2019  16  9   5.3   0.6   8.2  378.
2019  16 10   5.5  -0.7   7.8  370.
2019  16 11   5.1  -0.4   8.4  366.
2019  16 12   5.2   1.1   7.9  369.
2019  16 13   5.5   0.9   7.7  365.
2019  16 14   5.0  -0.2   7.4  362.
2019  16 15   4.5  -1.3   9.2  375.
2019  16 16   4.6  -1.7  10.2  377.
2019  16 17   4.5  -0.4   7.6  376.
2019  16 18   5.7  -1.4   7.8  376.
2019  16 19   7.2  -5.5   6.7  393.
2019  16 20   7.4  -6.6   6.2  402.
2019  16 21   6.9  -6.4   7.9  400.
2019  16 22   7.7  -6.8   7.9  404.
2019  16 23   7.1  -2.3   8.0  396.
2019  17  0   7.1  -2.6   8.0  387.
2019  17  1   6.7   4.1   7.9  387.
2019  17  2   6.3   4.3   6.5  385.
2019  17  3   6.3   0.2   6.6  388.
2019  17  4   6.1   4.5   7.3  388.
2019  17  5   5.5   4.8   7.2  394.
2019  17  6   5.3   2.3   5.6  379.
2019  17  7   5.6   4.7   6.5  399.
2019  17  8   5.9   4.1   7.4  393.
2019  17  9   7.3   5.5   9.8  410.
2019  17 10   8.8   6.1   9.1  412.
2019  17 11   9.0   5.4   6.0  403.
2019  17 12   9.3   6.1   5.4  457.
2019  17 13   8.2   4.0   3.3  463.
2019  17 14   9.9   0.2   4.0  460.
2019  17 15   8.6  -2.4   4.2  470.
2019  17 16   6.9   0.3   4.6  491.
2019  17 17   7.0  -0.5   4.4  491.
2019  17 18   6.4   1.8   4.3  503.
2019  17 19   6.0   2.9   4.4  493.
2019  17 20   5.8  -0.2   4.9  489.
2019  17 21   4.8  -0.4   3.5  503.
2019  17 22   5.0  -2.8   3.4  497.
2019  17 23   5.3   0.6   2.9  483.
2019  18  0   5.1   3.2   3.5  484.
2019  18  1   4.6   2.9   4.1  480.
2019  18  2   4.6   0.1   4.1  475.
2019  18  3   4.3   1.2   3.9  477.
2019  18  4   4.7   0.8   4.1  476.
2019  18  5   4.1  -1.0   4.3  466.
2019  18  6   4.6   1.1   4.2  470.
2019  18  7   4.8   0.2   3.6  463.
2019  18  8   5.5   0.4   3.2  459.
2019  18  9   5.6  -0.7   3.6  471.
2019  18 10   5.3  -1.9   3.1  467.
2019  18 11   5.0  -1.1   3.1  447.
2019  18 12   4.4  -0.2   3.1  440.
2019  18 13   4.4  -0.7   3.0  444.
2019  18 14   4.4  -0.0   3.0  427.
2019  18 15   4.2  -1.1   3.1  435.
2019  18 16   4.0  -0.6   3.4  438.
2019  18 17   3.7  -0.9   3.5  439.
2019  18 18   3.8  -1.9   3.6  436.
2019  18 19   3.8  -1.6   3.4  428.
2019  18 20   3.4  -0.5   3.4  427.
2019  18 21   3.5  -0.2   3.4  418.
2019  18 22   3.5   1.4   3.2  420.
2019  18 23   3.6   1.7   3.4  420.
2019  19  0   3.7   0.6   3.1  415.
2019  19  1   3.5  -1.4   3.3  413.
2019  19  2   3.3  -1.4   2.8  409.
2019  19  3   3.2  -1.5   2.6  407.
2019  19  4   3.1  -1.2   2.7  402.
2019  19  5   2.9  -0.6   3.0  402.
2019  19  6   3.1   1.1   3.6  404.
2019  19  7   3.3  -1.9   4.2  402.
2019  19  8   3.2  -2.4   4.6  406.
2019  19  9   3.4  -2.4   5.0  406.
2019  19 10   3.2  -2.0   5.3  401.
2019  19 11   3.2   0.1   5.2  397.
2019  19 12   3.2   1.1   4.7  392.
2019  19 13   3.2   1.8   4.6  388.
2019  19 14   3.4   2.4   4.6  390.
2019  19 15   3.4  -1.2   4.4  394.
2019  19 16   3.4  -2.3   4.7  392.
2019  19 17   3.5  -2.6   4.7  385.
2019  19 18   3.6  -1.7   4.5  383.
2019  19 19   3.4  -1.9   4.8  378.
2019  19 20   3.2  -2.0   5.4  376.
2019  19 21   3.0  -1.4   6.2  373.
2019  19 22   3.2  -1.8   6.2  374.
2019  19 23   3.2  -2.5   6.6  372.
2019  20  0   3.3  -1.3   5.9  365.
2019  20  1   2.9  -2.0   6.3  363.
2019  20  2   3.2  -1.6   6.3  363.
2019  20  3   2.8   0.0   6.2  359.
2019  20  4   2.9   0.6   6.1  364.
2019  20  5   2.8   1.2   5.6  352.
2019  20  6   3.0   1.1   5.3  353.
2019  20  7   3.0  -0.6   5.2  352.
2019  20  8   2.9  -1.4   5.0  351.
2019  20  9   2.5  -1.7   5.2  356.
2019  20 10   2.4  -1.8   5.3  357.
2019  20 11   2.5  -1.8   5.5  353.
2019  20 12   2.3  -0.9   5.5  350.
2019  20 13   2.1  -1.1   5.5  347.
2019  20 14   2.2  -1.0   5.5  345.
2019  20 15   2.6  -1.6   5.6  352.
2019  20 16   2.9  -1.5   6.9  356.
2019  20 17   3.2  -0.5   8.0  359.
2019  20 18   3.2  -0.7   8.8  359.
2019  20 19   4.2  -1.6   8.6  368.
2019  20 20   5.2  -3.1   7.3  374.
2019  20 21   5.1  -1.1   6.9  355.
2019  20 22   4.8   0.1   6.6  348.
2019  20 23   4.0  -0.5   7.4  348.
2019  21  0   3.6  -0.7   7.6  346.
2019  21  1   3.5  -1.0   7.6  344.
2019  21  2   3.0  -0.6   7.9  344.
2019  21  3   3.2  -0.0   6.7  338.
2019  21  4   3.8  -0.1   6.0  330.
2019  21  5   3.8  -0.1   5.8  329.
2019  21  6   3.4   0.8   6.0  332.
2019  21  7   3.2   0.8   6.2  331.
2019  21  8   3.1   0.2   6.9  330.
2019  21  9   2.8  -0.2   7.8  330.
2019  21 10   2.9  -0.6   8.1  328.
2019  21 11   2.9  -0.4   7.9  326.
2019  21 12   3.0  -0.5   9.7  323.
2019  21 13   2.9  -0.2  11.4  320.
2019  21 14   3.2   0.0  11.9  316.
2019  21 15   3.0   0.5  11.5  316.
2019  21 16   3.2  -0.1  12.3  318.
2019  21 17   2.9  -0.6  13.6  318.
2019  21 18   2.7  -0.6  13.5  317.
2019  21 19   2.9  -0.7  13.1  317.
2019  21 20   2.6  -0.7  13.5  313.
2019  21 21   2.7  -1.0  15.2  314.
2019  21 22   2.7   0.9  15.5  309.
2019  21 23   2.3   0.5  15.6  306.
2019  22  0   2.1  -0.1  15.8  308.
2019  22  1   2.5  -0.7  14.8  307.
2019  22  2   2.6  -0.7  14.5  304.
2019  22  3   2.9  -0.1  13.4  307.
2019  22  4   3.2   1.0  11.7  309.
2019  22  5   2.8   1.3  10.3  309.
2019  22  6   3.8   2.6   7.4  308.
2019  22  7   4.2   2.8   5.1  306.
2019  22  8   4.0   3.2   5.5  313.
2019  22  9   3.9   1.5   4.2  304.
2019  22 10   3.7   0.4   3.8  301.
2019  22 11   3.7   0.6   4.6  298.
2019  22 12   3.8  -0.0   4.2  303.
2019  22 13   4.2   1.1   4.8  308.
2019  22 14   5.0  -0.4   5.5  323.
2019  22 15   6.8   0.7   5.4  320.
2019  22 16   6.2   3.5   6.4  320.
2019  22 17   5.3   0.6   7.5  328.
2019  22 18   5.1  -2.4   9.2  351.
2019  22 19   5.0  -3.2   9.2  347.
2019  22 20   4.7  -3.1   7.5  336.
2019  22 21   4.6  -0.3   5.4  309.
2019  22 22   4.8   0.1   5.2  310.
2019  22 23   6.4  -0.1   6.5  321.
2019  23  0   5.1  -4.2   8.3  340.
2019  23  1   5.2  -2.3   8.6  334.
2019  23  2   5.8  -2.1   8.4  336.
2019  23  3   7.9   1.3   7.4  330.
2019  23  4   7.6   1.7   6.9  325.
2019  23  5   6.8  -5.1  11.9  348.
2019  23  6   7.2   3.9  10.4  344.
2019  23  7   5.4   4.2  11.6  337.
2019  23  8   3.6   2.7  16.9  348.
2019  23  9   7.5  -5.6   8.3  360.
2019  23 10   7.2  -6.7   6.7  365.
2019  23 11   6.3  -4.8   7.3  386.
2019  23 12   4.4  -1.5  10.6  419.
2019  23 13   8.1   0.0   7.9  437.
2019  23 14   8.5   0.2   8.0  431.
2019  23 15   9.0   0.9   8.4  435.
2019  23 16   8.0  -0.8 999.9  440.
2019  23 17   8.2   6.2  17.1  442.
2019  23 18   7.3   4.1  17.8  442.
2019  23 19   7.5  -0.5  13.2  446.
2019  23 20   7.8  -1.3  11.0  471.
2019  23 21   8.0  -1.3   9.0  470.
2019  23 22   8.2  -3.3   8.0  463.
2019  23 23   8.7  -0.0   8.6  471.
2019  24  0   7.7  -1.1  10.7  505.
2019  24  1   7.8   4.4  10.0  531.
2019  24  2   8.4   3.4   8.2  538.
2019  24  3   8.5  -2.6   5.9  568.
2019  24  4   6.4   1.2   5.7  558.
2019  24  5   5.4  -2.8   4.2  571.
2019  24  6   4.7  -1.8   3.9  562.
2019  24  7   6.1  -2.7   4.7  558.
2019  24  8   6.4   0.8   6.1  554.
2019  24  9   6.8   2.1   4.4  567.
2019  24 10   5.7   2.5   4.1  621.
2019  24 11   6.3   4.2   4.8  619.
2019  24 12   7.3   3.0   4.9  609.
2019  24 13   6.6   0.7   5.1  623.
2019  24 14   5.9   0.9   4.4  616.
2019  24 15   6.0  -1.7   4.1  614.
2019  24 16   6.4  -2.9   4.4  634.
2019  24 17   6.2  -2.6   4.3  615.
2019  24 18   6.8  -1.6   4.4  613.
2019  24 19   7.2   2.0   4.3  598.
2019  24 20   7.8   0.1   5.8  613.
2019  24 21   8.2  -0.9   6.0  608.
2019  24 22   7.2   3.7   5.9  598.
2019  24 23   8.9   4.1   4.9  595.
2019  25  0   9.3   3.7   5.3  607.
2019  25  1   7.8   3.3   4.5  595.
2019  25  2   4.8  -0.7   2.9  605.
2019  25  3   4.7  -0.6   2.6  603.
2019  25  4   4.5   0.3   2.4  599.
2019  25  5   4.5  -1.5   2.9  621.
2019  25  6   4.6   0.7   3.2  620.
2019  25  7   4.8   2.0   3.2  599.
2019  25  8   4.6   2.3   3.1  606.
2019  25  9   4.1   1.7   3.3  610.
2019  25 10   4.6   1.6   3.4  615.
2019  25 11   4.6  -1.5   3.2  606.
2019  25 12   4.6  -1.5   3.0  604.
2019  25 13   4.4   0.3   3.1  610.
2019  25 14   4.7  -1.7   3.2  609.
2019  25 15   4.9  -0.9   3.5  607.
2019  25 16   4.3   0.1   3.3  606.
2019  25 17   4.2   0.5   3.2  588.
2019  25 18   4.5   1.8   3.3  573.
2019  25 19   3.3  -0.4   3.3  585.
2019  25 20   3.0  -0.7   3.2  593.
2019  25 21   3.2   1.1   3.0  574.
2019  25 22   3.1   0.9   3.4  554.
2019  25 23   3.1  -0.9   3.3  550.
2019  26  0   3.0   0.5   3.1  546.
2019  26  1   2.7   0.4   3.0  553.
2019  26  2   2.5   0.8   2.8  549.
2019  26  3   2.7  -0.0   2.9  546.
2019  26  4   2.9  -0.3   3.1  540.
2019  26  5   3.6   0.5   3.8  517.
2019  26  6   4.0   0.6   3.7  494.
2019  26  7   4.0  -0.8   4.5  486.
2019  26  8   4.4   0.1   4.7  481.
2019  26  9   3.5  -0.2   5.7  489.
2019  26 10   3.8  -0.2   6.1  485.
2019  26 11   3.5  -0.5   5.9  482.
2019  26 12   4.0  -0.0   5.4  486.
2019  26 13   4.0  -2.3   5.1  477.
2019  26 14   3.9  -1.2   5.5  475.
2019  26 15   4.1   1.1   5.7  471.
2019  26 16   4.0   0.4   5.3  474.
2019  26 17   3.7   1.5   5.2  460.
2019  26 18   4.7   0.6   4.6  474.
2019  26 19   4.6   0.9   4.2  475.
2019  26 20   4.2   1.2   4.1  468.
2019  26 21   4.0   0.5   3.3  453.
2019  26 22   4.1   1.4   3.9  461.
2019  26 23   4.0  -0.8   3.2  449.
2019  27  0   4.8  -1.3   3.0  445.
2019  27  1   4.8  -0.6   3.3  444.
2019  27  2   4.6  -1.8   3.1  433.
2019  27  3   4.4  -1.0   3.4  438.
2019  27  4   3.8  -0.8   3.6  438.
2019  27  5   3.8  -1.6   3.4  426.
2019  27  6   3.3  -0.6   3.4  427.
2019  27  7   3.6  -1.2   3.6  431.
2019  27  8   3.9  -2.0   3.7  434.
2019  27  9   3.9  -1.6   3.3  426.
2019  27 10   4.2   0.3   3.6  435.
2019  27 11   4.4   0.3   3.2  422.
2019  27 12   4.2   0.8   3.3  414.
2019  27 13   4.3   1.9   3.5  417.
2019  27 14   5.0   1.4   3.1  409.
2019  27 15   4.9   0.7   3.0  424.
2019  27 16   4.6   0.5   2.7  404.
2019  27 17   4.4  -0.3   2.9  387.
2019  27 18   4.5  -1.0   2.7  385.
2019  27 19   4.0  -1.1   2.7  393.
2019  27 20   3.5  -0.8   3.2  399.
2019  27 21   3.6  -1.4   3.3  407.
2019  27 22   3.8   0.9   3.3  403.
2019  27 23   3.2   0.5   3.6  407.
2019  28  0   3.0  -0.4   4.0  401.
2019  28  1   3.1   0.3   4.1  408.
2019  28  2   3.3   0.7   4.0  420.
2019  28  3   3.2   0.6   3.9  413.
2019  28  4   2.9  -0.5   3.9  402.
2019  28  5   3.3   0.3   4.0  410.
2019  28  6   3.1   1.2   4.0  397.
2019  28  7   3.1  -1.7   4.1  389.
2019  28  8   3.0   1.5   4.5  396.
2019  28  9   3.2  -0.4   4.3  396.
2019  28 10   3.1   0.7   4.3  381.
2019  28 11   2.9   0.2   4.4  381.
2019  28 12   3.2   1.1   4.1  396.
2019  28 13   3.4   0.9   4.5  390.
2019  28 14   3.4  -0.2   4.4  385.
2019  28 15   3.2  -0.8   4.5  380.
2019  28 16   3.1  -0.1   4.4  374.
2019  28 17   3.0   0.7   4.5  372.
2019  28 18   3.3   0.2   3.6  354.
2019  28 19   3.6  -0.8   3.7  371.
2019  28 20   3.7   1.5   3.3  361.
2019  28 21   3.3  -0.0   3.4  356.
2019  28 22   3.5   0.4   3.4  355.
2019  28 23   3.8   1.0   3.7  368.
2019  29  0   3.5   0.4   4.1  368.
2019  29  1   3.6   1.4   3.0  337.
2019  29  2   4.1   1.6   3.5  339.
2019  29  3   4.4   0.6   3.6  344.
2019  29  4   4.5   0.8   3.4  357.
2019  29  5   4.4   3.0   3.4  341.
2019  29  6   4.0   1.4   4.7  341.
2019  29  7   3.8   2.2   4.0  344.
2019  29  8   2.8   1.0   5.8  354.
2019  29  9   2.8   0.7   5.6  358.
2019  29 10   2.8   0.4   6.1  359.
2019  29 11   2.6  -0.8   6.2  354.
2019  29 12   2.5  -0.5   6.0  353.
2019  29 13   2.5  -1.5   5.2  355.
2019  29 14   1.5  -0.5   5.1  350.
2019  29 15   2.4  -0.5   4.5  343.
2019  29 16   2.7   0.4   3.2  333.
2019  29 17   2.5   1.1   3.8  333.
2019  29 18   2.6   0.6   3.4  328.
2019  29 19   2.5  -0.1   2.5  325.
2019  29 20   2.2  -0.3   2.7  323.
2019  29 21   1.7   0.2   2.8  325.
2019  29 22   2.2   0.3   2.5  319.
2019  29 23   2.2  -0.1   2.5  312.
2019  30  0   2.1  -0.6   2.5  314.
2019  30  1   2.0  -0.8   2.5  313.
2019  30  2   2.1  -1.1   2.6  312.
2019  30  3   2.1  -0.6   3.1  301.
2019  30  4   2.3   0.8   4.9  303.
2019  30  5   2.3   0.2   5.4  301.
2019  30  6   2.4   1.4   5.9  297.
2019  30  7   2.2   1.1   6.6  296.
2019  30  8   2.2   0.1   7.1  294.
2019  30  9   2.3   0.2   7.1  294.
2019  30 10   2.6   1.3   7.2  292.
2019  30 11   2.7   1.8   6.7  290.
2019  30 12   2.3   0.7   8.5  286.
2019  30 13   2.7   0.7   7.6  293.
2019  30 14   3.2   0.5   8.0  292.
2019  30 15   3.3  -0.6   8.5  292.
2019  30 16   3.2  -0.3  10.0  298.
2019  30 17   3.8  -2.6  11.9  301.
2019  30 18   3.0  -2.2  15.9  307.
2019  30 19   2.2  -0.4  16.8  307.
2019  30 20   2.2   0.8  17.0  305.
2019  30 21   2.3  -0.8  17.1  304.
2019  30 22   2.2  -0.3  16.2  298.
2019  30 23   2.0   1.3  14.9  295.
2019  31  0   2.6   1.1  13.0  293.
2019  31  1   2.4   0.9  18.5  298.
2019  31  2   3.2   1.5  28.8  308.
2019  31  3   3.8   0.8  33.4  310.
2019  31  4   2.3   0.0  36.9  318.
2019  31  5   8.4   0.6  20.0  335.
2019  31  6   8.8  -1.8  12.4  335.
2019  31  7   7.8  -1.8  13.6  332.
2019  31  8   7.5  -2.2  12.7  329.
2019  31  9   6.7  -3.8  15.0  324.
2019  31 10   8.6  -3.2  15.5  332.
2019  31 11   9.7  -1.1  17.2  341.
2019  31 12  11.4  -5.8  20.3  342.
2019  31 13  14.0  -3.1  24.3  352.
2019  31 14  15.0  -6.6  30.4  365.
2019  31 15  12.1   5.6  26.0  367.
2019  31 16  14.0  -0.5  13.3  404.
2019  31 17  11.3   0.7  13.3  420.
2019  31 18  13.3  -7.1  13.7  443.
2019  31 19  15.7  -6.8  21.5  437.
2019  31 20  15.2 -12.0  16.6  428.
2019  31 21  14.4  -9.1  11.4  457.
2019  31 22   8.9   1.6  12.7  496.
2019  31 23  12.9   7.2   6.9  522.
2019  32  0   9.9   0.1   8.4  534.
2019  32  1   8.2   0.4   8.1  518.
2019  32  2   8.0  -5.0   8.2  502.
2019  32  3   8.9  -4.6   6.5  487.
2019  32  4   8.0  -6.1   4.8  468.
2019  32  5  10.9  -2.8   4.3  454.
2019  32  6  11.2  -5.4   5.1  423.
2019  32  7  11.3  -2.5   5.3  452.
2019  32  8   9.6   3.9   8.0  497.
2019  32  9   7.8   1.4   5.0  558.
2019  32 10   4.1   2.8   3.1  627.
2019  32 11   3.9   1.2   1.9  587.
2019  32 12   4.0  -1.7   2.2  591.
2019  32 13   3.7  -0.1   2.2  588.
2019  32 14   4.0  -1.0   2.2  588.
2019  32 15   4.8  -2.2   2.1  570.
2019  32 16   5.1  -0.9   2.2  561.
2019  32 17   5.2   0.5   2.3  546.
2019  32 18   5.4   2.1   2.3  541.
2019  32 19   5.6   1.3   2.5  563.
2019  32 20   5.7   0.3   3.2  568.
2019  32 21   5.3  -1.3   4.0  570.
2019  32 22   5.6  -1.1   4.2  567.
2019  32 23   5.9   1.0   4.5  550.
2019  33  0   6.6  -2.6   3.8  538.
2019  33  1   6.6   0.1   3.8  547.
2019  33  2   6.6   0.3   3.6  543.
2019  33  3   5.9  -1.3   4.0  561.
2019  33  4   6.6  -1.0   4.0  568.
2019  33  5   6.2   0.6   4.1  573.
2019  33  6   7.3   0.3   4.9  567.
2019  33  7   6.3  -3.6   4.4  569.
2019  33  8   5.2  -1.8   4.9  577.
2019  33  9   4.2  -0.4   4.2  577.
2019  33 10   4.2  -0.2   4.2  568.
2019  33 11   4.8  -1.3   4.2  564.
2019  33 12   5.3   0.3   4.1  571.
2019  33 13   5.9   1.2   4.7  575.
2019  33 14   5.9  -2.2   4.1  567.
2019  33 15   5.7  -0.5   3.5  581.
2019  33 16   4.6  -1.1   4.4  584.
2019  33 17   4.2  -1.6   4.4  597.
2019  33 18   5.3   0.7   4.2  600.
2019  33 19   5.1  -0.3   4.6  596.
2019  33 20   4.9  -2.0   3.8  608.
2019  33 21   4.9   0.7   2.9  609.
2019  33 22   4.6  -0.8   3.2  599.
2019  33 23   4.6  -1.6   2.5  590.
2019  34  0   4.6  -2.8   2.7  604.
2019  34  1   4.1  -2.3   2.7  616.
2019  34  2   3.9  -2.2   2.7  617.
2019  34  3   3.9  -3.0   2.4  621.
2019  34  4   3.9  -2.2   2.5  623.
2019  34  5   4.0  -1.2   2.5  605.
2019  34  6   3.9  -0.7   2.5  598.
2019  34  7   3.8   0.6   2.4  595.
2019  34  8   3.9   1.4   2.4  579.
2019  34  9   3.7   1.7   2.3  573.
2019  34 10   3.5   1.0   2.2  562.
2019  34 11   3.6   0.3   2.5  577.
2019  34 12   3.4   0.8   2.6  558.
2019  34 13   3.6  -0.2   2.5  549.
2019  34 14   3.2   0.1   2.6  540.
2019  34 15   3.1  -0.3   2.4  538.
2019  34 16   3.1  -0.5   2.3  537.
2019  34 17   3.0  -1.2   2.3  544.
2019  34 18   2.9  -1.5   2.0  532.
2019  34 19   3.0  -0.6   2.4  535.
2019  34 20   3.1  -1.6   1.8  519.
2019  34 21   3.3  -0.3   1.5  498.
2019  34 22   3.3  -0.0   1.6  489.
2019  34 23   3.5  -0.7   1.4  476.
2019  35  0   3.6  -1.0   1.3  468.
2019  35  1   3.6  -0.2   1.2  461.
2019  35  2   3.7   0.0   1.3  461.
2019  35  3   3.7  -0.2   1.3  462.
2019  35  4   3.9  -0.5   1.0  448.
2019  35  5   3.9   0.5   1.1  447.
2019  35  6   3.9   0.3   1.9  445.
2019  35  7   4.1   0.2   1.8  442.
2019  35  8   4.1  -0.3   1.7  443.
2019  35  9   4.2   1.4   2.0  431.
2019  35 10   4.6   0.7   2.6  428.
2019  35 11   4.7  -0.9   3.6  427.
2019  35 12   4.6  -2.7   3.6  425.
2019  35 13   5.1  -4.3   2.9  422.
2019  35 14   4.4  -3.7   3.4  420.
2019  35 15   4.3  -2.4   4.2  415.
2019  35 16   4.6  -1.9   4.6  409.
2019  35 17   4.6  -1.1   4.9  402.
2019  35 18   4.6  -3.2   5.3  416.
2019  35 19   4.8  -3.3   5.7  409.
2019  35 20   4.9  -0.4   6.7  405.
2019  35 21   5.9  -3.8   6.3  419.
2019  35 22   6.0  -3.3   7.2  416.
2019  35 23   6.1  -3.2   7.9  408.
2019  36  0   5.9  -1.3   8.4  399.
2019  36  1   5.6   0.9   7.9  399.
2019  36  2   5.2   0.4   7.1  395.
2019  36  3   5.2  -1.2   5.4  384.
2019  36  4   5.6  -0.4   4.7  360.
2019  36  5   6.0   0.6   4.6  355.
2019  36  6   5.8  -0.1   4.2  350.
2019  36  7   5.2   1.4   4.2  360.
2019  36  8   3.9   0.3   4.7  377.
2019  36  9   4.1  -1.0   4.9  375.
2019  36 10   3.6  -0.6   4.8  368.
2019  36 11   3.4   0.8   4.4  363.
2019  36 12   3.5   0.3   2.5  351.
2019  36 13   3.7  -0.9   3.3  351.
2019  36 14   4.2  -1.5   3.6  351.
2019  36 15   4.2  -0.8   3.5  352.
2019  36 16   3.7  -1.1   4.8  368.
2019  36 17   4.0   0.1   4.2  372.
2019  36 18   6.1  -0.8   3.6  357.
2019  36 19   6.6   0.5   3.6  347.
2019  36 20   7.6   0.0   4.3  336.
2019  36 21   7.9  -0.4   4.5  331.
2019  36 22   7.6   2.0   4.1  332.
2019  36 23   7.3   3.6   3.9  334.
2019  37  0   6.9   2.6   3.7  343.
2019  37  1   6.5  -3.8   4.0  347.
2019  37  2   6.0  -3.6   4.2  356.
2019  37  3   5.6   1.2   4.8  362.
2019  37  4   5.7   2.3   6.3  376.
2019  37  5   5.2  -1.1   6.7  377.
2019  37  6   5.4   0.8   7.3  375.
2019  37  7   6.3  -1.1   6.3  386.
2019  37  8   6.5   3.2   5.6  390.
2019  37  9   6.0   1.8   4.7  390.
2019  37 10   7.0  -4.5   4.4  383.
2019  37 11   7.8  -6.0   6.0  421.
2019  37 12   7.2   1.8   6.0  421.
2019  37 13   5.3   1.2   6.8  444.
2019  37 14   4.4  -0.2   7.2  438.
2019  37 15   3.1  -0.2   7.1  437.
2019  37 16   3.7  -0.1   6.2  443.
2019  37 17   5.6  -2.0   3.8  422.
2019  37 18   5.7  -0.0   3.2  408.
2019  37 19   5.7  -2.6   3.3  420.
2019  37 20   5.8  -2.9   3.1  423.
2019  37 21   5.8  -2.6   2.7  425.
2019  37 22   5.6  -2.7   2.6  446.
2019  37 23   5.4  -2.0   2.4  415.
2019  38  0   5.2  -2.0   2.7  402.
2019  38  1   5.0  -0.5   2.7  404.
2019  38  2   4.7  -1.6   2.7  399.
2019  38  3   4.5  -1.1   2.7  416.
2019  38  4   4.3  -1.3   2.7  414.
2019  38  5   4.3  -1.6   2.5  405.
2019  38  6   4.4  -0.4   2.3  399.
2019  38  7   4.4  -0.7   2.5  411.
2019  38  8   4.0   1.7   3.4  443.
2019  38  9   3.7   0.9   2.6  426.
2019  38 10   4.0   2.4   2.1  408.
2019  38 11   4.0   1.8   2.4  410.
2019  38 12   3.9   0.3   2.6  406.
2019  38 13   4.3  -1.1   2.8  404.
2019  38 14   4.4   0.4   2.8  411.
2019  38 15   4.3  -1.0   2.8  406.
2019  38 16   4.3  -0.2   2.5  387.
2019  38 17   4.3  -0.4   2.6  380.
2019  38 18   4.4  -1.2   3.4  394.
2019  38 19   4.7  -4.0   3.2  406.
2019  38 20   4.8  -4.3   2.9  409.
2019  38 21   4.7  -4.2   3.5  419.
2019  38 22   4.7  -3.1   3.0  397.
2019  38 23   5.1  -1.8   2.7  382.
2019  39  0   5.4  -0.3   2.8  388.
2019  39  1   5.6  -0.5   3.0  386.
2019  39  2   5.8  -2.2   2.8  391.
2019  39  3   5.9  -0.3   3.0  381.
2019  39  4   5.7  -1.6   3.2  372.
2019  39  5   5.3  -1.3   3.6  368.
2019  39  6   5.7  -2.4   3.4  375.
2019  39  7   5.7  -1.4   3.4  396.
2019  39  8   5.3  -4.5   3.3  441.
2019  39  9   4.3   0.9   3.5  441.
2019  39 10   5.1   1.0   4.7  453.
2019  39 11   5.2   1.5   4.7  447.
2019  39 12   5.5   3.4   4.6  443.
2019  39 13   4.9  -0.6   3.0  417.
2019  39 14   4.5   0.8   3.4  427.
2019  39 15   5.3  -1.3   3.9  446.
2019  39 16   4.4   1.7   4.2  446.
2019  39 17   5.0   2.7   3.7  446.
2019  39 18   6.3  -0.9   3.3  424.
2019  39 19   6.5  -3.4   2.5  450.
2019  39 20   6.7  -3.5   4.3  459.
2019  39 21   6.7  -3.8   4.5  458.
2019  39 22   6.6  -2.7   4.4  447.
2019  39 23   6.7  -4.5   4.5  448.
2019  40  0   6.0  -2.3   4.1  455.
2019  40  1   5.0  -1.1   3.5  473.
2019  40  2   5.7   0.7   3.2  433.
2019  40  3   5.7  -2.1   3.5  449.
2019  40  4   5.7   3.2   4.1  461.
2019  40  5   5.4   0.4   4.8  477.
2019  40  6   5.3   0.5   5.0  471.
2019  40  7   6.1  -0.4   4.1  441.
2019  40  8   7.0  -2.5   4.4  439.
2019  40  9   6.3   0.2   5.2  428.
2019  40 10   5.7  -0.8   5.8  439.
2019  40 11   5.1   2.4   6.4  440.
2019  40 12   5.4   0.6   5.5  433.
2019  40 13   5.6   1.2   5.7  432.
2019  40 14   5.5   3.9   7.1  439.
2019  40 15   4.3   2.7   6.3  449.
2019  40 16   3.8  -0.9   6.0  448.
2019  40 17   5.0  -4.0   4.8  447.
2019  40 18   4.0  -3.2   3.9  441.
2019  40 19   3.9  -2.8   3.5  442.
2019  40 20   4.0  -2.9   3.8  437.
2019  40 21   3.7  -1.6   3.8  439.
2019  40 22   3.1   1.2   4.1  454.
2019  40 23   3.3   1.3   4.1  455.
2019  41  0   3.5  -1.0   4.1  452.
2019  41  1   4.1  -2.7   4.3  455.
2019  41  2   4.1  -0.7   3.3  434.
2019  41  3   4.2  -2.6   4.5  455.
2019  41  4   4.2   0.5   4.4  442.
2019  41  5   3.7  -0.7   4.7  445.
2019  41  6   4.0   0.3   4.0  431.
2019  41  7   4.2   1.0   3.5  424.
2019  41  8   3.8   1.8   3.8  425.
2019  41  9   3.8   0.9   4.9  443.
2019  41 10   4.0   2.2   5.0  452.
2019  41 11   3.8   0.6   4.9  444.
2019  41 12   4.0   2.7   4.3  435.
2019  41 13   4.2   2.7   4.3  430.
