OMNIWeb Plus Browser Results

Listing for omni2 data from 20200101 to 20221231
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2021  34 18   8.6  -5.5   5.8  498.
2021  34 19   8.8  -2.8   5.5  497.
2021  34 20   8.2  -1.9   5.0  486.
2021  34 21   6.9   1.4   5.4  499.
2021  34 22   6.9   0.4   5.7  489.
2021  34 23   6.3   1.4   6.0  489.
2021  35  0   7.0  -2.8   4.8  493.
2021  35  1   6.4  -2.4   4.6  484.
2021  35  2   4.9  -0.6   5.3  475.
2021  35  3   4.6  -0.9   3.8  492.
2021  35  4   4.5  -2.6   2.8  504.
2021  35  5   4.0  -0.4   3.2  499.
2021  35  6   3.7  -0.9   3.3  514.
2021  35  7   3.4  -0.7   3.5  514.
2021  35  8   3.4   0.2   3.4  502.
2021  35  9   3.6  -0.8   3.5  502.
2021  35 10   3.7   0.9   3.4  490.
2021  35 11   3.8  -1.9   3.4  474.
2021  35 12   3.5  -2.1   3.1  473.
2021  35 13   3.2  -0.4   3.1  461.
2021  35 14   3.7   1.4   2.9  456.
2021  35 15   3.7   1.8   3.0  457.
2021  35 16   3.5   2.5   3.2  456.
2021  35 17   3.6   2.0   3.2  448.
2021  35 18   3.7   1.2   3.1  443.
2021  35 19   3.7   0.2   3.4  444.
2021  35 20   3.7   0.7   3.1  441.
2021  35 21   3.6   0.3   3.2  439.
2021  35 22   3.5   0.3   3.4  457.
2021  35 23   3.8  -0.3   3.3  440.
2021  36  0   3.7  -2.5   3.3  445.
2021  36  1   3.9  -1.4   3.2  430.
2021  36  2   4.1  -2.3   3.3  430.
2021  36  3   4.3  -2.0   3.3  436.
2021  36  4   4.4  -0.8   2.4  417.
2021  36  5   4.5  -0.5   2.4  410.
2021  36  6   4.5  -1.0   2.5  403.
2021  36  7   4.4  -1.4   2.3  402.
2021  36  8   4.4  -2.0   2.8  405.
2021  36  9   4.5  -1.7   2.2  407.
2021  36 10   4.2  -1.6   2.5  408.
2021  36 11   4.2  -0.9   2.5  400.
2021  36 12   4.4  -2.5   3.1  406.
2021  36 13   4.4  -0.9   3.3  403.
2021  36 14   4.3  -0.1   2.9  392.
2021  36 15   4.3  -0.9   2.8  387.
2021  36 16   4.3  -0.8   2.7  383.
2021  36 17   4.3  -1.1   2.8  382.
2021  36 18   4.3  -2.0   2.8  385.
2021  36 19   4.1  -1.7   3.0  386.
2021  36 20   4.0  -1.4   3.1  385.
2021  36 21   3.8  -1.9   3.8  398.
2021  36 22   3.9  -1.4   4.1  398.
2021  36 23   3.8  -1.0   4.3  401.
2021  37  0   3.8  -0.1   4.0  384.
2021  37  1   3.9   0.2   4.0  380.
2021  37  2   4.0   0.8   3.6  372.
2021  37  3   4.4   0.2   3.1  365.
2021  37  4   4.3   0.1   3.3  365.
2021  37  5   4.2   1.0   3.1  364.
2021  37  6   3.9   0.9   3.6  368.
2021  37  7   3.8   2.1   3.6  370.
2021  37  8   3.8   1.8   4.2  369.
2021  37  9   4.0   1.6   3.8  365.
2021  37 10   3.9  -0.1   4.7  369.
2021  37 11   3.9   0.6   5.4  374.
2021  37 12   4.0  -1.6   5.2  364.
2021  37 13   4.7  -0.7   7.4  379.
2021  37 14   6.8  -1.7  11.7  397.
2021  37 15   6.6  -1.6  13.6  394.
2021  37 16   7.2  -4.4  16.9  376.
2021  37 17   6.2  -2.5  17.4  376.
2021  37 18  10.8  -4.5   9.9  417.
2021  37 19  10.0  -0.2  13.3  425.
2021  37 20   9.6   5.4   9.3  459.
2021  37 21   9.5   3.5   8.0  442.
2021  37 22   7.6   5.7  12.0  454.
2021  37 23   9.0   5.2  15.3  466.
2021  38  0   5.6  -2.5  11.9  487.
2021  38  1   6.9  -1.9  11.2  497.
2021  38  2   5.5  -2.5  13.7  498.
2021  38  3   9.6  -4.5   9.4  507.
2021  38  4   8.8  -5.3   6.7  523.
2021  38  5   7.8   3.5   7.6  529.
2021  38  6   7.9   1.7   7.6  517.
2021  38  7   8.8  -2.6   6.8  519.
2021  38  8   7.3  -2.1   6.0  526.
2021  38  9   6.3  -3.2   4.7  520.
2021  38 10   7.0  -3.7   4.5  499.
2021  38 11   7.4   0.1   4.7  493.
2021  38 12   5.9   1.4   3.7  517.
2021  38 13   5.6   0.4   2.9  512.
2021  38 14   5.4  -0.1   2.8  515.
2021  38 15   3.9  -0.0   3.1  538.
2021  38 16   3.7   0.4   3.1  545.
2021  38 17   4.1   0.6   3.2  543.
2021  38 18   4.3   1.5   3.6  544.
2021  38 19   4.4   1.6   4.1  535.
2021  38 20   4.7   2.0   4.2  535.
2021  38 21   4.3   1.2   3.8  520.
2021  38 22   4.3   2.0   3.9  525.
2021  38 23   4.7   2.3   3.8  528.
2021  39  0   4.5   2.1   3.5  538.
2021  39  1   4.6   1.5   3.3  542.
2021  39  2   4.3   0.3   3.6  524.
2021  39  3   3.9   1.3   3.9  499.
2021  39  4   3.6   1.0   3.7  495.
2021  39  5   4.2   1.0   3.8  490.
2021  39  6   4.3   1.3   3.8  476.
2021  39  7   4.3  -0.9   3.6  469.
2021  39  8   4.3  -1.4   3.2  465.
2021  39  9   4.1  -1.8   3.9  456.
2021  39 10   4.5  -0.9   3.3  454.
2021  39 11   3.9  -0.2   4.1  443.
2021  39 12   4.2   2.0   5.1  414.
2021  39 13   4.2   1.3   5.7  405.
2021  39 14   4.4   1.6   6.1  407.
2021  39 15   4.7  -0.6   6.4  404.
2021  39 16   5.0  -0.5   7.4  419.
2021  39 17   5.4   1.7   8.0  419.
2021  39 18   5.6   3.5   9.1  418.
2021  39 19   6.3   2.0   8.9  424.
2021  39 20   7.0  -4.1   8.6  445.
2021  39 21   5.2   0.1   6.4  464.
2021  39 22   4.6   0.1   6.5  469.
2021  39 23   4.7   2.2   6.3  466.
2021  40  0   5.4   0.3   6.1  459.
2021  40  1   5.5   2.1   6.1  460.
2021  40  2   5.6   1.5   5.9  447.
2021  40  3   5.7   2.1   4.8  449.
2021  40  4   6.9   0.7   2.8  404.
2021  40  5   5.8  -0.4   3.1  411.
2021  40  6   5.0  -0.5   3.1  442.
2021  40  7   5.4  -1.3   2.9  446.
2021  40  8   5.2  -0.9   2.4  431.
2021  40  9   5.5  -0.5   3.0  477.
2021  40 10   5.4   1.2   2.5  473.
2021  40 11   5.1   2.2   2.2  460.
2021  40 12   5.0   2.1   2.6  462.
2021  40 13   4.9   1.3   2.5  458.
2021  40 14   4.9   0.9   2.3  453.
2021  40 15   5.0   0.7   2.3  448.
2021  40 16   4.9   1.2   2.6  446.
2021  40 17   4.7   1.1   2.6  444.
2021  40 18   4.7   2.2   2.0  423.
2021  40 19   4.5   2.7   1.8  410.
2021  40 20   4.6   2.1   2.1  408.
2021  40 21   4.5   1.6   2.3  406.
2021  40 22   4.7   2.6   2.3  413.
2021  40 23   4.7   1.7   2.0  400.
2021  41  0   5.0   1.4   2.2  390.
2021  41  1   5.1   1.4   2.5  405.
2021  41  2   4.6   3.9   3.1  432.
2021  41  3   5.0   2.6   3.4  416.
2021  41  4   4.4   2.8   3.3  412.
2021  41  5   3.5   0.8   3.6  406.
2021  41  6   3.1   0.4   3.7  426.
2021  41  7   2.8  -1.4   4.0  433.
2021  41  8   3.2   0.1   3.6  412.
2021  41  9   3.0  -0.0   3.5  415.
2021  41 10   2.9  -1.0   3.3  417.
2021  41 11   2.5  -1.8   3.5  424.
2021  41 12   2.4  -1.3   3.2  413.
2021  41 13   2.9  -1.4   2.6  399.
2021  41 14   3.2  -1.1   2.3  386.
2021  41 15   3.2  -1.1   2.8  387.
2021  41 16   3.6  -0.6   2.0  380.
2021  41 17   3.0   0.1   1.9  342.
2021  41 18   3.7  -0.3   2.3  332.
2021  41 19   4.0   0.6   1.8  347.
2021  41 20   4.3   0.7   2.3  341.
2021  41 21   4.1   0.5   2.4  328.
2021  41 22   4.7   0.3   2.4  334.
2021  41 23   4.6   0.3   2.6  332.
2021  42  0   4.2   0.1   3.3  333.
2021  42  1   3.8  -0.1   4.5  332.
2021  42  2   3.8  -0.1   5.3  331.
2021  42  3   3.9  -1.3   5.9  334.
2021  42  4   3.5   0.2   6.7  340.
2021  42  5   3.6   0.7   7.8  339.
2021  42  6   4.0  -1.2   7.8  336.
2021  42  7   4.4  -3.4   8.3  336.
2021  42  8   4.7  -4.2   7.9  336.
2021  42  9   4.3  -3.1   9.0  337.
2021  42 10   5.1  -1.0   8.1  335.
2021  42 11   2.8   2.0  11.6  340.
2021  42 12   2.9   2.3  13.0  344.
2021  42 13   2.9   2.1  12.5  346.
2021  42 14   3.1   2.1  12.6  340.
2021  42 15   3.9   2.7  10.5  340.
2021  42 16   4.4   3.3   9.3  344.
2021  42 17   5.3   3.6   4.9  342.
2021  42 18   4.9   3.0   7.3  339.
2021  42 19   4.1   2.5   7.5  335.
2021  42 20   3.9   1.1   8.0  331.
2021  42 21   4.3   1.6   8.0  334.
2021  42 22   4.6   2.4   7.9  338.
2021  42 23   4.8   2.6   8.8  346.
2021  43  0   5.0   3.4   9.1  350.
2021  43  1   4.4   4.1   8.8  340.
2021  43  2   4.2   2.1   9.8  337.
2021  43  3   3.8   0.3   9.0  332.
2021  43  4   3.7   1.0   9.5  337.
2021  43  5   3.4   0.1   9.2  339.
2021  43  6   3.7   1.5   9.9  338.
2021  43  7   4.0   1.8   9.8  337.
2021  43  8   3.9   0.9  10.0  337.
2021  43  9   4.3   0.4   7.9  329.
2021  43 10   4.2   0.1   8.6  328.
2021  43 11   4.7   0.3   9.1  327.
2021  43 12   5.1  -0.2   8.2  328.
2021  43 13   5.3   1.3   7.6  325.
2021  43 14   5.6  -0.6   7.4  317.
2021  43 15   5.8  -0.7   7.3  312.
2021  43 16   5.8  -2.0   9.3  322.
2021  43 17   6.2  -4.6  11.3  327.
2021  43 18   6.0  -4.0  11.6  331.
2021  43 19   4.9  -4.2  12.9  343.
2021  43 20   4.9  -1.8  11.4  340.
2021  43 21   4.4  -3.0  11.1  340.
2021  43 22   4.2  -1.5  11.0  337.
2021  43 23   4.5  -3.9  10.5  341.
2021  44  0   4.7   0.1  11.9  346.
2021  44  1   6.7  -5.3  16.3  366.
2021  44  2  10.2   4.8  23.4  377.
2021  44  3  10.9   0.8  19.8  393.
2021  44  4  10.4   0.2  16.5  433.
2021  44  5   8.5   1.0   8.8  498.
2021  44  6   7.4   0.8   8.8  507.
2021  44  7   7.7   0.6   8.9  494.
2021  44  8   8.4   1.6   8.8  524.
2021  44  9   7.7  -4.4   6.7  508.
2021  44 10   7.9  -4.4   7.9  503.
2021  44 11   5.6   2.1   7.1  504.
2021  44 12   6.9  -1.4   6.7  507.
2021  44 13   5.6   0.4   6.7  489.
2021  44 14   4.7  -0.2   6.6  499.
2021  44 15   5.1   1.0   6.0  482.
2021  44 16   5.5   1.5   5.1  466.
2021  44 17   7.2   1.0   3.0  469.
2021  44 18   6.7   0.3   3.0  464.
2021  44 19   5.7  -0.4   2.9  462.
2021  44 20   5.2  -1.3   2.3  455.
2021  44 21   5.0  -3.2   2.2  467.
2021  44 22   5.0  -1.6   1.6  466.
2021  44 23   4.8  -0.9   1.4  447.
2021  45  0   4.3  -1.2   1.9  452.
2021  45  1   4.3  -0.7   1.6  442.
2021  45  2   4.5  -2.7   2.2  453.
2021  45  3   4.4  -2.0   2.1  443.
2021  45  4   4.9  -2.2   2.0  442.
2021  45  5   4.9  -1.6   2.9  426.
2021  45  6   4.7  -1.3   3.3  419.
2021  45  7   2.5  -0.5   3.9  402.
2021  45  8   3.3  -0.1   4.0  398.
2021  45  9   3.8   0.4   4.4  393.
2021  45 10   3.5  -0.7   4.7  385.
2021  45 11   1.8  -0.8   4.9  365.
2021  45 12   1.8  -1.3   4.5  365.
2021  45 13   2.8  -2.2   4.0  367.
2021  45 14   3.0  -1.0   4.0  364.
2021  45 15   3.5   0.3   3.4  367.
2021  45 16   3.1   0.3   3.9  351.
2021  45 17   3.2  -1.2   3.8  356.
2021  45 18   2.9  -0.7   4.0  350.
2021  45 19   4.0   0.7   3.0  357.
2021  45 20   3.7   1.0   3.4  348.
2021  45 21   3.1   1.1   3.9  339.
2021  45 22   2.2  -0.6   3.8  335.
2021  45 23   2.7   0.3   3.4  329.
2021  46  0   2.8  -0.4   3.5  322.
2021  46  1   2.7  -0.4   3.7  323.
2021  46  2   1.8  -0.8   3.7  332.
2021  46  3   1.6  -0.2   3.9  334.
2021  46  4   1.9   0.1   4.2  335.
2021  46  5   2.7  -1.2   4.1  334.
2021  46  6   2.5  -2.1   3.5  334.
2021  46  7   3.2  -1.5   3.5  334.
2021  46  8   3.2  -1.7   4.3  337.
2021  46  9   3.0   0.2   5.1  336.
2021  46 10   3.4  -1.6   6.6  331.
2021  46 11   4.1  -0.6   7.6  328.
2021  46 12   4.2  -1.2   7.9  330.
2021  46 13   3.9  -1.6   9.5  331.
2021  46 14   3.8  -2.2  10.6  341.
2021  46 15   3.9  -0.7  11.0  338.
2021  46 16   4.6  -1.0  12.4  340.
2021  46 17   4.1   0.5  13.2  341.
2021  46 18   4.6  -2.8  13.8  340.
2021  46 19   4.6   1.2  12.8  336.
2021  46 20   5.2  -3.1  12.1  346.
2021  46 21   6.3  -5.4  12.1  347.
2021  46 22   6.5   0.4  10.1  341.
2021  46 23   6.7   0.8   9.8  335.
2021  47  0   6.3   0.6  12.0  332.
2021  47  1   7.9   5.6  11.8  336.
2021  47  2   8.7   3.6  13.0  339.
2021  47  3   7.5  -2.9  16.7  342.
2021  47  4   7.3  -5.3  15.0  354.
2021  47  5   7.1  -5.1  10.8  356.
2021  47  6   7.9  -7.2   9.5  366.
2021  47  7   8.6  -5.4  10.5  361.
2021  47  8   8.2  -5.9  11.0  358.
2021  47  9   8.0  -4.2  12.6  348.
2021  47 10   8.7  -1.1  14.9  349.
2021  47 11   9.4   1.3  16.7  356.
2021  47 12   9.7  -0.7  16.0  354.
2021  47 13  10.6  -1.2  15.2  357.
2021  47 14  10.5  -0.2  17.2  359.
2021  47 15   9.5  -0.0  17.0  360.
2021  47 16  10.4   4.5   8.7  393.
2021  47 17   7.9   0.6   8.3  413.
2021  47 18   8.0   6.2   7.1  412.
2021  47 19   8.4   4.9   7.2  414.
2021  47 20   9.0   6.0   5.8  423.
2021  47 21   8.8   4.9   7.2  431.
2021  47 22   8.7   5.3   8.6  418.
2021  47 23   7.8   2.3   8.8  422.
2021  48  0   8.1   4.4   8.0  415.
2021  48  1   7.7   4.5   7.3  409.
2021  48  2   6.5   2.0   7.7  414.
2021  48  3   5.8   1.3   5.2  416.
2021  48  4   4.6  -0.2   2.8  424.
2021  48  5   4.8  -0.5   2.9  429.
2021  48  6   5.0  -2.9   3.3  435.
2021  48  7   4.6  -1.3   3.1  430.
2021  48  8   4.5  -1.3   3.2  431.
2021  48  9   4.4   0.1   3.4  430.
2021  48 10   4.4  -0.9   3.6  420.
2021  48 11   4.1   0.4   4.3  423.
2021  48 12   4.0  -2.0   5.0  425.
2021  48 13   4.2  -1.0   4.2  430.
2021  48 14   4.7  -1.0   3.6  404.
2021  48 15   5.0  -1.4   3.5  397.
2021  48 16   5.2  -0.5   3.4  389.
2021  48 17   5.1  -0.1   3.9  394.
2021  48 18   5.2  -1.1   5.3  400.
2021  48 19   5.5  -3.5   5.9  410.
2021  48 20   4.4  -2.6   5.8  414.
2021  48 21   4.5  -1.7   4.8  408.
2021  48 22   4.6  -0.0   3.5  389.
2021  48 23   4.7   0.1   3.7  391.
2021  49  0   4.6  -0.2   4.3  390.
2021  49  1   4.6  -1.0   4.6  384.
2021  49  2   4.6  -1.3   3.9  387.
2021  49  3   4.7  -1.3   4.3  384.
2021  49  4   4.6   0.1   5.1  384.
2021  49  5   4.8   0.6   5.5  384.
2021  49  6   4.6   0.4   5.0  381.
2021  49  7   4.5  -3.3   4.9  390.
2021  49  8   4.2  -1.8   4.6  383.
2021  49  9   3.7  -1.9   5.2  380.
2021  49 10   3.6  -0.6   5.3  379.
2021  49 11   3.6   0.9   5.6  376.
2021  49 12   3.6   0.7   5.5  375.
2021  49 13   3.7   1.8   5.2  374.
2021  49 14   3.7   1.5   4.6  368.
2021  49 15   3.8   1.4   4.3  368.
2021  49 16   3.5   1.9   4.2  359.
2021  49 17   3.6   1.9   3.8  359.
2021  49 18   3.2   1.1   3.7  370.
2021  49 19   3.1   0.5   3.9  371.
2021  49 20   3.1  -0.1   4.1  370.
2021  49 21   3.1   0.9   4.1  368.
2021  49 22   2.9  -0.8   4.0  367.
2021  49 23   2.8  -1.6   4.1  366.
2021  50  0   2.7  -1.7   4.5  369.
2021  50  1   2.7  -2.0   4.5  369.
2021  50  2   1.9  -1.3   5.4  373.
2021  50  3   1.3  -1.2   6.3  375.
2021  50  4   2.7  -2.0   5.2  367.
2021  50  5   3.3  -2.5   5.4  370.
2021  50  6   4.0  -3.7   6.9  382.
2021  50  7   4.9  -2.8   8.8  382.
2021  50  8   5.2   0.5   9.7  379.
2021  50  9   5.2   2.6  10.6  378.
2021  50 10   5.2  -1.2  11.7  377.
2021  50 11   5.4  -4.1  13.7  380.
2021  50 12   6.7  -1.8  18.2  388.
2021  50 13   8.7  -7.2  21.3  386.
2021  50 14  10.7  -7.6  10.6  391.
2021  50 15  10.3  -4.9   9.4  396.
2021  50 16  10.6  -6.3  10.0  394.
2021  50 17   9.8  -4.8   9.7  393.
2021  50 18  11.0  -1.7   9.6  399.
2021  50 19  11.1  -5.7   9.9  412.
2021  50 20  11.8   1.1   9.4  456.
2021  50 21  10.7  -8.2   8.0  509.
2021  50 22  10.8  -3.1   7.0  503.
2021  50 23  10.9  -0.2   9.4  444.
2021  51  0  11.2   4.4  10.2  422.
2021  51  1  12.0   4.2   8.3  411.
2021  51  2  10.3   5.2   4.6  451.
2021  51  3   9.8   3.7   5.8  487.
2021  51  4   8.4  -3.0   6.8  502.
2021  51  5   6.5  -4.8   7.4  509.
2021  51  6   8.4  -4.9   7.5  494.
2021  51  7   5.3  -0.5  13.0  493.
2021  51  8   5.4   1.7  11.5  483.
2021  51  9   7.6   1.0   9.0  486.
2021  51 10   7.8  -0.2   7.6  506.
2021  51 11   7.1   1.2   6.9  532.
2021  51 12   8.8   0.2   7.6  563.
2021  51 13   8.9  -2.3   7.4  563.
2021  51 14   9.4   0.2   7.1  568.
2021  51 15   8.6  -3.4   5.7  577.
2021  51 16   6.9  -3.0   5.0  578.
2021  51 17   6.3  -1.1   4.5  585.
2021  51 18   6.1  -2.6   4.1  585.
2021  51 19   6.4  -3.4   3.8  588.
2021  51 20   5.7  -3.4   4.2  590.
2021  51 21   6.2  -2.6   3.8  568.
2021  51 22   6.8  -0.2   3.5  557.
2021  51 23   7.1  -1.7   3.2  546.
2021  52  0   7.0  -1.2   3.8  561.
2021  52  1   6.9   0.1   3.6  547.
2021  52  2   7.2  -1.4   3.6  549.
2021  52  3   7.4  -3.3   3.8  555.
2021  52  4   7.2  -2.1   3.8  562.
2021  52  5   7.2  -2.5   4.0  575.
2021  52  6   6.9  -0.6   4.2  555.
2021  52  7   6.9  -2.4   4.3  558.
2021  52  8   5.9  -4.0   4.3  576.
2021  52  9   5.6  -2.0   3.8  571.
2021  52 10   5.0  -1.0   3.3  567.
2021  52 11   4.8  -1.3   3.1  590.
2021  52 12   5.0  -3.7   3.1  591.
2021  52 13   4.8  -3.6   2.9  603.
2021  52 14   4.6  -0.1   2.7  580.
2021  52 15   4.6   2.8   2.7  593.
2021  52 16   4.4   2.0   2.7  586.
2021  52 17   4.6  -0.8   2.9  602.
2021  52 18   4.6   1.7   2.8  586.
2021  52 19   4.7   3.5   2.8  594.
2021  52 20   5.0   2.2   2.9  593.
2021  52 21   5.2   3.9   2.5  587.
2021  52 22   5.5   1.4   2.3  559.
2021  52 23   6.0  -2.3   2.3  564.
2021  53  0   6.1  -4.2   2.7  582.
2021  53  1   6.1  -2.9   2.8  588.
2021  53  2   6.0  -3.5   2.8  586.
2021  53  3   5.9  -2.6   2.6  559.
2021  53  4   5.7  -3.0   2.8  573.
2021  53  5   5.6  -1.6   2.8  550.
2021  53  6   5.7  -1.1   2.8  554.
2021  53  7   5.4   0.4   2.7  556.
2021  53  8   5.2  -2.4   2.8  570.
2021  53  9   5.3  -0.2   3.0  587.
2021  53 10   5.1   1.5   2.8  566.
2021  53 11   5.2  -1.7   2.9  562.
2021  53 12   5.4  -0.4   2.9  561.
2021  53 13   4.9  -0.7   2.8  556.
2021  53 14   5.1   1.0   3.1  563.
2021  53 15   5.4   1.0   3.0  548.
2021  53 16   5.4   1.2   2.6  537.
2021  53 17   5.2   2.6   2.9  567.
2021  53 18   4.5   1.7   3.0  567.
2021  53 19   4.3  -1.9   3.1  569.
2021  53 20   4.5  -0.4   3.2  565.
2021  53 21   4.5   3.2   3.4  568.
2021  53 22   4.3   0.3   3.6  563.
2021  53 23   4.4  -0.5   3.5  556.
2021  54  0   4.9  -1.9   3.4  564.
2021  54  1   5.1  -2.8   3.4  573.
2021  54  2   6.2   0.0   3.7  568.
2021  54  3   5.4   0.4   4.0  575.
2021  54  4   5.2   0.3   4.5  572.
2021  54  5   5.7  -1.9   4.5  583.
2021  54  6   6.0  -0.7   3.8  597.
2021  54  7   6.3  -1.5   3.4  595.
2021  54  8   6.3  -0.2   3.2  589.
2021  54  9   6.3  -1.8   3.3  577.
2021  54 10   6.1  -1.1   4.3  564.
2021  54 11   5.6  -2.3   5.1  568.
2021  54 12   5.2  -1.5   5.0  578.
2021  54 13   5.3  -2.0   4.6  574.
2021  54 14   5.5  -0.8   5.3  575.
2021  54 15   4.6   1.0   5.1  563.
2021  54 16   4.3   0.1   4.7  551.
2021  54 17   4.1  -0.0   4.6  541.
2021  54 18   4.0   0.6   4.3  537.
2021  54 19   3.7   0.3   5.4  530.
2021  54 20   3.6  -0.8   5.5  526.
2021  54 21   3.5  -1.8   5.0  518.
2021  54 22   3.5  -1.5   5.1  511.
2021  54 23   3.5  -0.8   5.4  504.
2021  55  0   3.8  -1.1   5.9  500.
2021  55  1   4.0  -2.3   5.3  494.
2021  55  2   3.6  -1.9   5.9  490.
2021  55  3   3.1  -0.0   9.1  481.
2021  55  4   4.2   1.8   8.9  484.
2021  55  5   6.0  -4.4   2.5  469.
2021  55  6   5.7  -4.8   3.8  473.
2021  55  7   5.8  -5.3   5.7  472.
2021  55  8   6.2  -5.4   5.6  470.
2021  55  9   6.8  -4.9   3.4  504.
2021  55 10   7.1  -2.2   4.4  495.
2021  55 11   7.5  -1.7   5.3  494.
2021  55 12   8.6   4.2   4.2  476.
2021  55 13   8.8   5.0   4.0  476.
2021  55 14   9.1   4.0   4.1  464.
2021  55 15   8.9   1.8   5.6  463.
2021  55 16   8.7  -2.6   5.5  472.
2021  55 17   7.4  -6.0   7.3  490.
2021  55 18   6.4  -3.6   8.4  486.
2021  55 19   6.1  -2.3   7.8  483.
2021  55 20   6.3  -2.5   6.4  494.
2021  55 21   6.4  -4.3   6.1  498.
2021  55 22   6.2  -4.4   6.5  492.
2021  55 23   5.2  -4.3   6.1  484.
2021  56  0   5.6  -0.5   6.5  480.
2021  56  1   5.6  -0.3   5.5  484.
2021  56  2   4.8  -4.0   5.5  481.
2021  56  3   5.1  -3.9   4.9  479.
2021  56  4   4.3  -3.4   4.9  464.
2021  56  5   4.6  -3.7   5.1  462.
2021  56  6   4.8  -2.1   5.1  480.
2021  56  7   4.6  -3.4   5.1  476.
2021  56  8   4.6  -3.9   5.1  465.
2021  56  9   4.4  -4.1   5.9  459.
2021  56 10   4.1  -1.7   6.5  452.
2021  56 11   3.8  -1.5   6.3  451.
2021  56 12   3.9   1.6   6.0  435.
2021  56 13   4.3   1.3   5.8  443.
2021  56 14   4.2   2.8   5.8  458.
2021  56 15   3.2  -1.9   6.2  456.
2021  56 16   5.1  -3.8   5.7  466.
2021  56 17   4.4  -1.9   5.5  450.
2021  56 18   4.7  -1.5   4.9  447.
2021  56 19   4.4   2.3   4.5  444.
2021  56 20   4.1  -2.0   4.3  440.
2021  56 21   4.0  -0.5   4.0  452.
2021  56 22   4.1  -2.3   4.1  462.
2021  56 23   3.6  -0.8   4.1  438.
2021  57  0   3.7   1.2   4.0  436.
2021  57  1   3.6  -0.3   3.6  438.
2021  57  2   3.7  -2.1   3.7  442.
2021  57  3   3.5   0.3   3.6  433.
2021  57  4   3.3  -0.8   3.4  428.
2021  57  5   3.5  -0.7   3.3  427.
2021  57  6   3.6  -0.8   2.8  416.
2021  57  7   3.8  -1.0   2.9  416.
2021  57  8   3.7  -1.9   3.3  415.
2021  57  9   3.7  -2.2   3.2  415.
2021  57 10   4.1  -2.2   3.1  406.
2021  57 11   4.2  -1.1   3.8  409.
2021  57 12   4.5   0.6   4.6  412.
2021  57 13   5.6  -3.9   4.7  438.
2021  57 14   5.4  -1.0   6.3  428.
2021  57 15   3.4   1.3  14.1  454.
2021  57 16   3.5   0.5  11.4  454.
2021  57 17   5.2  -0.6   5.5  449.
2021  57 18   2.2   1.3  17.3  459.
2021  57 19   1.7   0.6  15.9  457.
2021  57 20   1.7   1.0  14.7  459.
2021  57 21   3.0  -1.5  12.6  462.
2021  57 22   2.8   1.2  10.8  459.
2021  57 23   1.3   0.6   9.9  458.
2021  58  0   1.5   0.6   8.8  456.
2021  58  1   1.6   0.4   8.7  454.
2021  58  2   1.2  -0.5   9.2  448.
2021  58  3   0.6   0.2   9.3  443.
2021  58  4   0.8   0.1   9.1  439.
2021  58  5   1.3  -0.7   8.9  434.
2021  58  6   1.3  -0.3   7.8  427.
2021  58  7   1.8   0.8   7.1  424.
2021  58  8   1.8   0.8   7.1  420.
2021  58  9   2.1   0.6   6.1  416.
2021  58 10   2.4   0.7   4.9  415.
2021  58 11   2.5  -0.5   5.1  402.
2021  58 12   2.3  -1.1   5.3  388.
2021  58 13   3.1  -1.9   6.3  390.
2021  58 14   3.0   0.6   5.5  386.
2021  58 15   3.6   0.2   4.5  384.
2021  58 16   3.7   1.2   4.6  393.
2021  58 17   3.4   2.3   4.7  391.
2021  58 18   3.3   1.1   4.7  381.
2021  58 19   3.5   0.8   4.6  372.
2021  58 20   3.7  -0.3   4.5  366.
2021  58 21   3.7   1.3   5.0  373.
2021  58 22   3.5   1.2   4.8  373.
2021  58 23   3.4   1.8   4.7  376.
2021  59  0   3.3   2.0   4.9  375.
2021  59  1   3.2   1.4   5.0  373.
2021  59  2   3.2   1.0   5.0  370.
2021  59  3   3.1   0.8   4.8  371.
2021  59  4   3.1  -0.1   4.7  368.
2021  59  5   3.2   0.2   4.9  370.
2021  59  6   3.5   1.3   5.3  372.
2021  59  7   3.7   2.2   5.0  370.
2021  59  8   3.8   2.6   5.1  369.
2021  59  9   3.9   2.4   5.3  370.
2021  59 10   4.2   1.8   5.5  368.
2021  59 11   4.0   1.4   6.4  371.
2021  59 12   4.0  -1.1   6.1  366.
2021  59 13   2.4   0.1   6.9  367.
2021  59 14   3.2  -2.2   7.1  364.
2021  59 15   3.1  -0.2   7.1  366.
2021  59 16   3.7  -1.7   7.3  362.
2021  59 17   3.1  -2.2   7.1  357.
2021  59 18   3.9  -2.6   6.9  356.
2021  59 19   4.3  -4.0   7.2  354.
2021  59 20   4.5  -3.9   6.9  353.
2021  59 21   4.5  -4.0   7.4  353.
2021  59 22   4.5  -0.9  15.0  364.
2021  59 23   6.1   3.4  27.5  380.
2021  60  0  10.1  -2.3  16.8  390.
2021  60  1   9.8  -7.0  21.0  389.
2021  60  2   6.0  -3.2  33.3  383.
2021  60  3  11.5 -10.5  15.4  391.
2021  60  4  13.3 -11.0   7.6  412.
2021  60  5  11.5 -10.4   7.5  456.
2021  60  6   8.6  -0.9   9.4  489.
2021  60  7   7.0   5.2  10.9  492.
